oblast,city,district,type,area,price,price_sqm,floor,total_floors,is_ground,is_top,is_middle,construction,изложение,elevator,access_control,parking,ac,furnished,тец,act_16,is_renovated,is_bds,is_lux,seller_type,building_age,building_era
Благоевград област,гр.Банско,Център,1 room,31.0,48000.0,1548.3870967741937,1,5,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Благоевград област,гр.Разлог,Център,1 room,43.0,48000.0,1116.2790697674418,1,5,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,38.0,48000.0,1263.157894736842,1,5,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,43.0,48000.0,1116.2790697674418,1,5,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Благоевград област,с.Годлево,няма,land/plot,887.0,48000.0,54.114994363021424,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,33.0,48000.0,1454.5454545454545,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Благоевград област,гр.Разлог,Център,1 room,48.0,48000.0,1000.0,1,6,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Разлог,Център,1 room,48.0,48000.0,1000.0,1,6,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Разлог,Център,2 room,69.0,48377.0,701.1159420289855,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,64.0,48500.0,757.8125,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,42.0,48645.0,1158.2142857142858,1,5,1,0,0,друго,неизвестно,,,,,1.0,,,,,1.0,1,20,среден
Благоевград област,гр.Разлог,Център,2 room,68.0,48747.0,716.8676470588235,1,5,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,2 room,54.0,48796.0,903.6296296296297,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,3,20,среден
Благоевград област,гр.Разлог,Център,1 room,49.0,49000.0,1000.0,1,5,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Разлог,Център,1 room,66.0,49431.0,748.9545454545455,1,4,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,44.0,49500.0,1125.0,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,1 room,37.0,49500.0,1337.837837837838,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Благоевград област,гр.Разлог,Център,2 room,69.0,49984.0,724.4057971014493,1,5,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Разлог,Център,2 room,69.0,49984.0,724.4057971014493,1,5,1,0,0,друго,запад,,,,,1.0,,,,,,1,20,среден
Благоевград област,гр.Банско,Център,2 room,70.0,49999.0,714.2714285714286,4,4,0,1,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Картала,2 room,68.0,92000.0,1352.9411764705883,2,6,0,0,1,друго,север-запад,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Картала,3 room,105.0,138500.0,1319.047619047619,2,6,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Велико Търново област,гр. Велико Търново,Картала,3 room,109.0,141000.0,1293.5779816513761,2,6,0,0,1,друго,юг-север,,,,,,,,,,,2,20,среден
Велико Търново област,гр. Велико Търново,Център,house,60.0,8000.0,133.33333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,124.0,8500.0,68.54838709677419,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,9200.0,92.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,26,среден
Велико Търново област,гр. Велико Търново,Център,house,166.0,10500.0,63.25301204819277,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,150.0,10500.0,70.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,80.0,12300.0,153.75,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,13000.0,130.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,14000.0,140.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,200.0,15000.0,75.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,15000.0,150.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,16000.0,160.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Варуша,house,48.0,17895.0,372.8125,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,17900.0,179.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,19400.0,194.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Широк център,garage/parking,23.0,19500.0,847.8260869565217,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,2,3,нов
Велико Търново област,гр. Велико Търново,Бузлуджа,garage/parking,26.0,19999.0,769.1923076923077,0,3,0,0,1,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,120.0,20000.0,166.66666666666666,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,130.0,21100.0,162.30769230769232,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,81.0,21500.0,265.4320987654321,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,21990.0,219.9,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Промишлена зона Запад,house,60.0,22000.0,366.6666666666667,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,23000.0,230.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,23500.0,235.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,120.0,23500.0,195.83333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,commercial,372.0,25800.0,69.35483870967742,1,2,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,150.0,26600.0,177.33333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,commercial,32.0,27000.0,843.75,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,75.0,27000.0,360.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,120.0,27200.0,226.66666666666666,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,other,488.0,28314.0,58.02049180327869,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,commercial,38.0,29000.0,763.1578947368421,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,commercial,32.0,29000.0,906.25,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,350.0,30000.0,85.71428571428571,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Варуша,house,180.0,30000.0,166.66666666666666,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,70.0,30500.0,435.7142857142857,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,120.0,30500.0,254.16666666666666,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Варуша,house,84.0,31000.0,369.04761904761904,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,120.0,31500.0,262.5,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Колю Фичето,garage/parking,19.0,32500.0,1710.5263157894738,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,house,100.0,33700.0,337.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Център,other,22.0,34500.0,1568.1818181818182,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Велико Търново област,гр. Велико Търново,Варуша,land/plot,292.0,36000.0,123.28767123287672,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
